id	name	type	time_limit	score	passed_minimum	level	price	number_of_questions	quiz_session_number_of_user	quiz_session_avg_user_score
1362	Lesson 19'. Prepare 5	2	1800	10	5	1	0	20	0	0
1363	Lesson 21'. Prepare 5	2	1800	10	5	1	0	20	0	0
1364	Lesson 22'. Prepare 5	2	1800	10	5	1	0	20	2	2.5
1365	Lesson 23'. Prepare 5	2	1800	10	5	1	0	20	0	0
1366	Lesson 24'. Prepare 5	2	1800	10	5	1	0	20	0	0
1367	Lesson 25'. Prepare 5	2	1800	10	5	1	0	20	0	0
1368	Lesson 26. Prepare 5	2	1800	10	5	1	0	20	0	0
1369	Lesson 27. Prepare 5	2	1800	10	5	1	0	12	0	0
1370	Lesson 28. Prepare 5	2	1800	10	5	1	0	12	1	6.666666667
1371	Lesson 29. Prepare 5	2	1800	10	5	1	0	20	0	0
1372	Lesson 30. Prepare 5	2	1800	10	5	1	0	20	1	0
1373	Lesson 31. Prepare 5	2	1800	10	5	1	0	20	0	0
1374	Lesson 29'. Prepare 5	2	1800	10	5	1	0	20	0	0
1375	Lesson 30. Prepare 5	2	1800	10	5	1	0	20	0	0
1376	Lesson 34. Prepare 5	2	1800	10	5	1	0	20	0	0
1377	Lesson 35. Prepare 5	2	1800	10	5	1	0	20	0	0
1378	Lesson 3. U2. Family and Friends 6	2	1800	10	5	1	0	20	5	6.9
1379	Lesson 4. U2. Family and Friends 6	2	1800	10	5	1	0	20	2	3.75
1380	Lesson 5. U3. Family and Friends 6	2	1800	10	5	1	0	20	5	9
1381	Lesson 6. U3. Family and Friends 6	2	1800	10	5	1	0	20	1	7.5
1382	Lesson 7. U4. Family and Friends 6	2	1800	10	5	1	0	20	3	8.333333333
1383	Lesson 8. U4. Family and Friends 6	2	1800	10	5	1	0	20	2	3.5
1384	Lesson 9. U5. Family and Friends 6	2	1800	10	5	1	0	20	1	0
1385	Lesson 36. Prepare 5	2	1800	10	5	1	0	20	0	0
1386	Lesson 10. U5. Family and Friends 6	2	1800	10	5	1	0	20	5	6.1
1387	Lesson 37. Prepare 5	2	1800	10	5	1	0	20	0	0
1388	Lesson 38. Prepare 5	2	1800	10	5	1	0	20	1	0
1389	Lesson 11. U6. Family and Friends 6	2	1800	10	5	1	0	20	1	0
1390	Lesson 39. Prepare 5	2	1800	10	5	1	0	20	1	0
1391	Lesson 12. U6. Family and Friends 6	2	1800	10	5	1	0	20	6	6.083333333
1392	Lesson 13. U7. Family and Friends 6	2	1800	10	5	1	0	20	0	0
1393	Lesson 14. U7. Family and Friends 6	2	1800	10	5	1	0	20	0	0
1394	Lesson 15. U8. Family and Friends 6	2	1800	10	5	1	0	20	0	0
1590	Lesson 13. Let's go 6. U6. Doing things	2	1800	10	5	1	0	14	0	0
1396	Lesson 17. U9. Family and Friends 6	2	1800	10	5	1	0	20	0	0
1397	Lesson 40. Prepare 5	2	1800	10	5	1	0	20	1	0
1398	Lesson 19. U10. Family and Friends 6	2	1800	10	5	1	0	20	0	0
1399	Lesson 20. U10. Family and Friends 6	2	1800	10	5	1	0	20	0	0
1400	Lesson 21. U11. Family and Friends 6	2	1800	10	5	1	0	20	0	0
1401	Lesson 22. U11. Family and Friends 6	2	1800	10	5	1	0	20	0	0
1402	Lesson 23. U12. Family and Friends 6	2	1800	10	5	1	0	20	0	0
1403	Lesson 24. U12. Family and Friends 6	2	1800	10	5	1	0	20	0	0
1404	Lesson 20. U7-8. Reviews.	2	1800	10	5	1	0	20	10	2.9
1408	Lesson 1 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1407	Lesson 3. Let's go 5. U2. At the zoo	2	1800	10	5	1	0	20	2	7
1409	Lesson 2 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1410	Lesson 1. Cambridge fun for starters	2	1800	10	5	1	0	20	1	8.5
1411	Lesson 3 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1412	Lesson 4 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1413	Lesson 5 Cambridge Prepare level 6	2	1800	10	5	1	0	20	1	0
1414	Lesson 6 Cambridge Prepare 6	2	1800	10	5	1	0	20	0	0
1415	Lesson 7 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1416	Lesson 8 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1417	Lesson 9 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1418	Lesson 10 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1423	Lesson 14 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1420	Lesson 11 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1421	Lesson 12 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1422	Lesson 13 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1424	Lesson 15 Ccambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1425	Lesson 16 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1426	Lesson 4. Let's go 5. U2. At the zoo	2	1800	10	5	1	0	20	6	6.166666667
1427	Lesson 17 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1428	Lesson 18 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1429	Lesson 19 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1430	Lesson 20 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1431	Lesson 2. Cambridge fun for starters	2	1800	10	5	1	0	20	1	0
1474	Lesson 13. Cambridge fun for starters	2	1800	10	5	1	0	20	0	0
1433	Lesson 21 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1434	Lesson 23 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1435	Lesson 24 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1436	Lesson 25 Cambridge Prepare level 6	2	1800	10	5	1	0	20	1	3
1437	Lesson 26 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1468	Lesson 6. Cambridge fun for starters	2	1800	10	5	1	0	20	0	0
1458	Lesson 6. Let's go 5. U3. The weekend	2	1800	10	5	1	0	20	6	6.083333333
1469	Lesson 7.  Cambridge fun for starters	2	1800	10	5	1	0	20	0	0
1470	Lesson 8. Cambridge fun for starters	2	1800	10	5	1	0	20	1	0
1471	Lesson 10. Cambridge fun for starters	2	1800	10	5	1	0	20	1	5.5
1472	Lesson 11. Cambridge fun for starters	2	1800	10	5	1	0	20	0	0
1464	Lesson 7.  Let's go 5. U3. The weekend	2	1800	10	5	1	0	20	7	3.714285714
1473	Lesson 12. Cambridge fun for starters	2	1800	10	5	1	0	20	0	0
1448	Lesson 3. Cambridge fun for starters	2	1800	10	5	1	0	20	0	0
1452	Lesson 5. Let's go 5. U1-2. Review	2	1800	10	5	1	0	20	0	0
1475	Lesson 14. Cambridge fun for starters	2	1800	10	5	1	0	20	0	0
1454	Lesson 4. Cambridge fun for starters	2	1800	10	5	1	0	20	3	0
1476	Lesson 15. Cambridge fun for starters	2	1800	10	5	1	0	20	0	0
1477	Lesson 16. Cambridge fun for starters	2	1800	10	5	1	0	20	1	8.5
1478	Lesson 17. Cambridge fun for starters	2	1800	10	5	1	0	20	3	6
1479	Lesson 18. Cambridge fun for starters	2	1800	10	5	1	0	20	1	10
1480	Lesson 19. Cambridge fun for starters	2	1800	10	5	1	0	20	1	9
1481	Lesson 20. Cambridge fun for starters	2	1800	10	5	1	0	20	1	8.5
1482	Lesson 21. Cambridge fun for starters	2	1800	10	5	1	0	20	2	3.5
1483	Lesson 22. Cambridge fun for starters	2	1800	10	5	1	0	20	1	5
1484	Lesson 23. Cambridge fun for starters	2	1800	10	5	1	0	20	1	0
1485	Lesson 24. Cambridge fun for starters	2	1800	10	5	1	0	20	2	1.5
1486	Lesson 25. Cambridge fun for starters	2	1800	10	5	1	0	20	2	4.25
1530	Lesson 33 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1640	Lesson 9. Let's go 6. U4. Around town.	2	1800	10	5	1	0	20	0	0
1491	Lesson 29. Cambridge fun for starters	2	1800	10	5	1	0	20	1	3
1492	Lesson 30. Cambridge fun for starters	2	1800	10	5	1	0	20	2	8.5
1493	Lesson 35. Cambridge fun for starters	2	1800	10	5	1	0	20	0	0
1494	Lesson 36. Cambridge fun for starters	2	1800	10	5	1	0	20	0	0
1495	Lesson 37. Cambridge fun for starters	2	1800	10	5	1	0	20	1	9
1496	Lesson 38. Cambridge fun for starters	2	1800	10	5	1	0	20	1	9
1536	Lesson 39 Cambirdge Prepare level 6	2	1800	10	5	1	0	20	0	0
1498	Lesson 39. Cambridge fun for starters	2	1800	10	5	1	0	20	5	9.1
1499	Lesson 40. Cambridge fun for starters	2	1800	10	5	1	0	20	1	0
1500	Lesson 31. Cambridge fun for starters	2	1800	10	5	1	0	20	0	0
1533	Lesson 36 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1502	Lesson 32. Cambridge fun for starters	2	1800	10	5	1	0	20	2	6.75
1503	Lesson 33. Cambridge fun for starters	2	1800	10	5	1	0	20	2	9.25
1504	Lesson 34. Cambridge fun for starters	2	1800	10	5	1	0	20	4	9.625
1534	Lesson 37 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1535	Lesson 38 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1508	Lesson 8. Let's go 5. U4. Activities	2	1800	10	5	1	0	20	0	0
1539	Lesson 1. Let's go 6. U1. School days	2	1800	10	5	1	0	20	0	0
1538	Lesson 40 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1532	Lesson 35 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1531	Lesson 34 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1529	Lesson 32 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1528	Lesson 31 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1527	Lesson 30 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1526	Lesson 29 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1525	Lesson 28 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1524	Lesson 27 Cambridge Prepare level 6	2	1800	10	5	1	0	20	0	0
1523	Lesson 9. Let's go 5. U4. Activities	2	1800	10	5	1	0	20	5	5.1
1540	Lesson 1'. Prepare 7	2	1800	10	5	1	0	20	0	0
1541	Lesson 2'. Prepare 7	2	1800	10	5	1	0	20	0	0
1542	Lesson 3'. Prepare 7	2	1800	10	5	1	0	20	0	0
1543	Lesson 4'. Prepare 7	2	1800	10	5	1	0	20	0	0
1544	Lesson 5'. Prepare 7	2	1800	10	5	1	0	20	0	0
1545	Lesson 6'. Prepare 7	2	1800	10	5	1	0	20	0	0
1546	Lesson 7'. Prepare 7	2	1800	10	5	1	0	20	0	0
1550	Lesson 9'. Prepare 7	2	1800	10	5	1	0	20	0	0
1548	Lesson 8'. Prepare 7	2	1800	10	5	1	0	20	0	0
1549	Lesson 10'. Prepare 7	2	1800	10	5	1	0	20	0	0
1551	Lesson 11'. Prepare 7	2	1800	10	5	1	0	20	0	0
1552	Lesson 12'. Prepare 7	2	1800	10	5	1	0	20	0	0
1553	Lesson 13'. Prepare 7	2	1800	10	5	1	0	20	0	0
1554	Lesson 14'. Prepare 7	2	1800	10	5	1	0	20	1	0.5
1555	Lesson 15'. Prepare 7	2	1800	10	5	1	0	20	0	0
1556	Lesson 16'. Prepare 7	2	1800	10	5	1	0	20	0	0
1557	Lesson 17'. Prepare 7	2	1800	10	5	1	0	20	0	0
1563	Lesson 20'. Prepare 7	2	1800	10	5	1	0	20	0	0
1559	Lesson 10. Let's go 6. U3-4. Review	2	1800	10	5	1	0	20	0	0
1560	Lesson 18'. Prepare 7	2	1800	10	5	1	0	20	0	0
1562	Lesson 19'. Prepare 7	2	1800	10	5	1	0	20	0	0
1564	Lesson 21'. Prepare 7	2	1800	10	5	1	0	20	0	0
1565	Lesson 22'. Prepare 7	2	1800	10	5	1	0	20	0	0
1566	Lesson 23'. Prepare 7	2	1800	10	5	1	0	20	0	0
1567	Lesson 24. Prepare 7	2	1800	10	5	1	0	20	0	0
1568	Lesson 25. Prepare 7	2	1800	10	5	1	0	20	0	0
1569	Lesson 26. Prepare 7	2	1800	10	5	1	0	20	0	0
1570	Lesson 27. Prepare 7	2	1800	10	5	1	0	20	0	0
1577	Lesson 29. Prepare 7	2	1800	10	5	1	0	20	0	0
1578	Lesson 30. Prepare 7	2	1800	10	5	1	0	20	0	0
1576	Lesson 28. Prepare 7	2	1800	10	5	1	0	20	0	0
1579	Lesson 31. Prepare 7	2	1800	10	5	1	0	20	0	0
1580	Lesson 32. Prepare 7	2	1800	10	5	1	0	20	0	0
1581	Lesson 11. Let's go 6.U5. Explore the World	2	1800	10	5	1	0	20	0	0
1582	Lesson 33. Prepare 7	2	1800	10	5	1	0	20	0	0
1583	Lesson 34. Prepare 7	2	1800	10	5	1	0	20	0	0
1584	Lesson 35. Prepare 7	2	1800	10	5	1	0	20	0	0
1585	Lesson 36. Prepare 7	2	1800	10	5	1	0	20	0	0
1586	Lesson 37. Prepare 7	2	1800	10	5	1	0	20	0	0
1587	Lesson 38. Prepare 7	2	1800	10	5	1	0	20	0	0
1588	Lesson 39. Prepare 7	2	1800	10	5	1	0	20	0	0
1589	Lesson 12. Let's go 6.U5. Explore the World	2	1800	10	5	1	0	20	10	4.65
1594	Lesson 13. Let's go 6. U6. Doing things	2	1800	10	5	1	0	20	9	4.833333333
1633	Lesson 6. Let's go 6. U3. Going Shoping.	2	1800	10	5	1	0	20	8	7.875
1631	Lesson 2: Speak Now 1	2	1800	10	5	1	0	20	0	0
1632	Lesson 5. Let's go 6. Review U 1-2	2	1800	10	5	1	0	20	9	6.444444444
1628	Lesson 1: Speak Now 1	2	1800	10	5	1	0	20	0	0
1629	Lesson 3. Let's go 6. U2. Weekend funs	2	1800	10	5	1	0	20	11	5.818181818
1612	Lesson 14. Let's go 6.U6. Doing things	2	1800	10	5	1	0	20	0	0
1622	Lesson 17. Let's go 6. U7. About me	2	1800	10	5	1	0	20	0	0
1630	Lesson 4. Let's go 6. U2. Weekend funs	2	1800	10	5	1	0	20	15	6.166666667
1613	Lesson 15. Let's go 6. U5-6.Review	2	1800	10	5	1	0	20	9	5.5
1626	Lesson 2. Let's go 6. U1. School days	2	1800	10	5	1	0	20	18	5.361111111
1627	Lesson 20. Let's go 6. U7-8. Review	2	1800	10	5	1	0	20	6	5.25
1617	Lesson 16. Let's go 6. U7. About  me	2	1800	10	5	1	0	20	4	7.875
1624	Lesson 19. Let's go 6. U8.In the future	2	1800	10	5	1	0	20	3	5.166666667
1623	Lesson 18. Let's go 6. U8.In the Future	2	1800	10	5	1	0	20	4	1.625
1639	Lesson 8. Let's go 6. U4. Around town.	2	1800	10	5	1	0	20	4	5.625
1635	Lesson 3: Speak Now 1	2	1800	10	5	1	0	20	0	0
1636	Lesson 4: Speak Now 1	2	1800	10	5	1	0	20	0	0
1637	Lesson 7. Let's go 6. U3. Going shopping	2	1800	10	5	1	0	20	6	5.083333333
1641	Lesson 5: Speak Now 1	2	1800	10	5	1	0	20	0	0
1642	Lesson 6: Speak Now 1	2	1800	10	5	1	0	20	0	0
1643	Lesson 7: Speak Now 1	2	1800	10	5	1	0	20	0	0
1644	Lesson 8. Speak Now 1	2	1800	10	5	1	0	20	0	0
1645	Lesson 9: Speak Now 1	2	1800	10	5	1	0	20	0	0
1646	Lesson 10: Speak Now 1	2	1800	10	5	1	0	20	0	0
1650	Lesson 11: Speak Now 1	2	1800	10	5	1	0	20	0	0
1648	Lesson Starter. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1649	Lesson 2. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1651	Lesson 12: Speak Now 1	2	1800	10	5	1	0	20	0	0
1652	Lesson 3. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1653	Lesson 13: Speak Now 1	2	1800	10	5	1	0	20	0	0
1654	Lesson 14: Speak Now 1	2	1800	10	5	1	0	20	0	0
1660	Lesson 15: Speak Now 1	2	1800	10	5	1	0	20	0	0
1657	Lesson 4. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1658	Lesson 41. Cambridge fun for starters	2	1800	10	5	1	0	20	0	0
1659	Lesson 5. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1661	Lesson 16: Speak Now 1	2	1800	10	5	1	0	20	0	0
1662	Lesson 17: Speak Now 1	2	1800	10	5	1	0	20	0	0
1663	Lesson 26. Cambridge fun for starters	2	1800	10	5	1	0	20	2	4.25
1664	Lesson 6. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1665	Lesson 27. Cambridge fun for starters	2	1800	10	5	1	0	20	0	0
1666	Lesson 1: Speak Now 2	2	1800	10	5	1	0	20	7	7.214285714
1667	Lesson 3: Speak Now 2	2	1800	10	5	1	0	20	3	6
1668	Lesson 4: Speak Now 2	2	1800	10	5	1	0	20	2	6.75
1669	Lesson 5: Speak Now 2	2	1800	10	5	1	0	20	2	4
1670	Lesson 6: Speak Now 2	2	1800	10	5	1	0	20	1	6
1671	Lesson 7: Speak Now 2	2	1800	10	5	1	0	20	1	6.5
1672	Lesson 8: Speak Now 2	2	1800	10	5	1	0	20	1	5
1673	Lesson 9: Speak Now 2	2	1800	10	5	1	0	20	1	7.5
1674	Lesson 28. Cambridge fun for starters	2	1800	10	5	1	0	20	0	0
1675	Lesson 10: Speak Now 2	2	1800	10	5	1	0	20	1	7.5
1676	Lesson 11: Speak Now 2	2	1800	10	5	1	0	20	4	8.125
1677	Lesson 12: Speak Now 2	2	1800	10	5	1	0	20	2	4.75
1678	Lesson 13: Speak Now 2	2	1800	10	5	1	0	20	1	6.5
1679	Lesson 14: Speak Now 2	2	1800	10	5	1	0	20	1	7
1680	Lesson 15: Speak Now 2	2	1800	10	5	1	0	20	2	5
1681	Lesson 16: Speak Now 2	2	1800	10	5	1	0	20	2	4.75
1682	Lesson 17: Speak Now 2	2	1800	10	5	1	0	20	4	4.5
1683	Lesson 2: Speak Now 2	2	1800	10	5	1	0	20	2	6.5
1684	Lesson 5.  Cambridge fun for starters	2	1800	10	5	1	0	20	0	0
1720	Lesson 5. Speak Now 3	2	1800	10	5	1	0	20	0	0
1703	Lesson 1. Speak Now 3	2	1800	10	5	1	0	20	0	0
1704	Lesson 2. Speak Now 3	2	1800	10	5	1	0	20	0	0
1705	Lesson 4. Speak Now 3	2	1800	10	5	1	0	20	0	0
1706	Lesson 3. Speak Now 3	2	1800	10	5	1	0	20	0	0
1707	Lesson 7. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1708	Lesson 6. Speak Now 3	2	1800	10	5	1	0	20	0	0
1709	Lesson 7. Speak Now 3	2	1800	10	5	1	0	20	0	0
1710	Lesson 8. Speak Now 3	2	1800	10	5	1	0	20	0	0
1711	Lesson 9. Speak Now 3	2	1800	10	5	1	0	20	0	0
1712	Lesson 10. Speak Now 3	2	1800	10	5	1	0	20	0	0
1713	Lesson 11. Speak Now 3	2	1800	10	5	1	0	20	0	0
1714	Lesson 12. Speak Now 3	2	1800	10	5	1	0	20	0	0
1715	Lesson 13. Speak Now 3	2	1800	10	5	1	0	20	0	0
1716	Lesson 15. Speak Now 3	2	1800	10	5	1	0	20	0	0
1718	Lesson 16. Speak Now 3	2	1800	10	5	1	0	20	0	0
1719	Lesson 17. Speak Now 3	2	1800	10	5	1	0	20	0	0
1721	Lesson 1. Speak Now 4	2	1800	10	5	1	0	20	0	0
1722	Lesson 2 Speak Now 4	2	1800	10	5	1	0	20	0	0
1723	Lesson 3. Speak Now 4	2	1800	10	5	1	0	20	0	0
1724	Lesson 4. Speak Now 4	2	1800	10	5	1	0	20	0	0
1725	Lesson 5. Speak Now 4	2	1800	10	5	1	0	20	0	0
1726	Lesson 6. Speak Now 4	2	1800	10	5	1	0	20	0	0
1727	Lesson 8. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1728	Lesson 7. Speak Now 4	2	1800	10	5	1	0	20	0	0
1729	Lesson 8. Speak Now 4	2	1800	10	5	1	0	20	0	0
1730	Lesson 9. Speak Now 4	2	1800	10	5	1	0	20	0	0
1731	Lesson 10 . Speak Now 4	2	1800	10	5	1	0	20	0	0
1732	Lesson 11. Speak Now 4	2	1800	10	5	1	0	20	0	0
1733	Lesson 12. Speak Now 4	2	1800	10	5	1	0	20	0	0
1734	Lesson 13. Speak Now 4	2	1800	10	5	1	0	20	0	0
1735	Lesson 14. Speak Now 4	2	1800	10	5	1	0	20	0	0
1736	Lesson 15. Speak Now 4	2	1800	10	5	1	0	20	0	0
1745	Lesson 9. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1743	Lesson 16. Speak Now 4	2	1800	10	5	1	0	20	0	0
1744	Lesson 17. Speak Now 4	2	1800	10	5	1	0	20	0	0
1746	Lesson 10. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1747	Lesson 11. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1753	Lesson 0. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1752	Lesson 13. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1751	Lesson 12. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1754	Lesson 1. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1755	Lesson 2. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1756	Lesson 3. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1757	Lesson 4. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1758	Lesson 5. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1759	Lesson 16. U8. Family and Friends 6	2	1800	10	5	1	0	20	0	0
1760	Lesson 6. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1761	Lesson 7. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1762	Lesson 8. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1763	Lesson 9. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1764	Lesson 10. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1765	Lesson 11. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1766	Lesson 12. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1767	Lesson 13. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1768	Lesson 14. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1769	Lesson 15. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1770	Lesson 16. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1771	Lesson 17. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1772	Lesson 18. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1773	Lesson 19. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1781	Lesson 14. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1775	Lesson 20. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1776	Lesson 21. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1777	Lesson 22. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1778	Lesson 23. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1779	Lesson 24. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1780	Lesson 25. Solutions Elementary	2	1800	10	5	1	0	20	0	0
1782	Lesson 18. U9. Family and Friends 6	2	1800	10	5	1	0	20	0	0
1783	Lesson 1 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1784	Lesson 2 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1785	Lesson 4 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1786	Lesson 3 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	1	0
1787	Lesson 5 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1788	Lesson 6 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1789	Lesson 7 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1790	Lesson 8 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1791	Lesson 9 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1792	Lesson 10 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1793	Lesson 15. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1794	Lesson 1 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1795	Lesson 2 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1796	Lesson 3 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1797	Lesson 4 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1798	Lesson 6 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1799	Lesson 6 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1800	Lesson 7 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1801	Lesson 8 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1802	Lesson 9 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1803	Lesson 10 Solutions Pre-Intermediate	2	1800	10	5	1	0	20	0	0
1804	Lesson 16. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1806	Lesson 4. Discover 5	2	1800	10	5	1	0	20	0	0
1807	Lesson 17. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1808	Lesson 18. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1809	Lesson 19. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1810	Lesson 20. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1811	Lesson 21. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1812	Lesson 22. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1813	Lesson 23. Family and Friends Starter	2	1800	10	5	1	0	20	0	0
1814	Lesson 1. Hobbies. Daily Conversation Elementary	2	1800	10	5	1	0	20	20	7.175
1815	Lesson 2. Family. Daily Conversation Elementary	2	1800	10	5	1	0	20	18	8.222222222
1816	Lesson 3. School. Daily Conversation Elementary	2	1800	10	5	1	0	20	8	7
1817	Lesson 4. Pets. Daily Conversation Elementary	2	1800	10	5	1	0	20	6	7.833333333
1818	Lesson 5. Food. Daily Conversation Elementary	2	1800	10	5	1	0	20	9	8.888888889
1819	Lesson 6. Work. Daily Conversation Elementary	2	1800	10	5	1	0	20	14	8.785714286
1820	Lesson 7. Friends. Daily Conversation Elementary	2	1800	10	5	1	0	20	7	8.5
1821	Lesson 8. Favorites. Daily Conversation Elementary	2	1800	10	5	1	0	20	6	9.416666667
1822	Lesson 9. Money. Daily Conversation Elementary	2	1800	10	5	1	0	20	7	8.285714286
1823	Lesson 10. Weather. Daily Conversation Elementary	2	1800	10	5	1	0	20	3	8.833333333
1824	Lesson 11. Internet. Daily Conversation Elementary	2	1800	10	5	1	0	20	5	8.8
1832	Lesson 18. Restaurants. Daily Conversation Pre- Intermediate	2	1800	10	5	1	0	20	11	7.409090909
1826	Lesson 12. Transport. Daily Conversation Elementary	2	1800	10	5	1	0	20	5	8.6
1827	Lesson 13. Smartphones. Daily Conversation Elementary	2	1800	10	5	1	0	20	3	9
1828	Lesson 14. TV. Daily Conversation Elementary	2	1800	10	5	1	0	20	5	9.2
1829	Lesson 15. Reading. Daily Conversation Pre- Intermediate	2	1800	10	5	1	0	20	22	8.863636364
1830	Lesson 16. Groceries. Daily Conversation Pre- Intermediate	2	1800	10	5	1	0	20	16	7.5
1831	Lesson 17. Music. Daily Conversation Pre- Intermediate	2	1800	10	5	1	0	20	14	8.035714286
1833	Lesson 19. Sports. Daily Conversation Pre- Intermediate	2	1800	10	5	1	0	20	13	8.384615385
